"","exp_id","cmap_score","p","q","subset_comparison_id","analysis_id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID","valid"
"463",2200,0.16148173925888,0.00024,0.0021981981981982,"preeclampsia_vs_PretermControls","cmap","fluvastatin",9.2e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","859","Fluvastatin sodium salt [93957-55-2]","C0082608","93957-55-2","DB01095",1
"464",2202,0.144254067280232,0.00156,0.00974002047082907,"preeclampsia_vs_PretermControls","cmap","capsaicin",1.3e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","879","Capsaicin [404-86-4]","C0006931","404-86-4","DB06774",1
"465",2203,0,1,1,"preeclampsia_vs_PretermControls","cmap","sulconazole",8.6e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","810","Sulconazole nitrate [61318-91-0]","C0144004","61318-91-0","DB06820",1
"466",2204,0,1,1,"preeclampsia_vs_PretermControls","cmap","aminophylline",9.6e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","820","Aminophylline [317-34-0]","C1271551","317-34-0","DB01223",1
"467",2210,0.168897075943209,9e-05,0.000968253968253968,"preeclampsia_vs_PretermControls","cmap","carbachol",2.18e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","880","Carbachol [51-83-2]","C0006945","51-83-2","DB00411",1
"468",2211,0.17232822006749,6e-05,0.000742393509127789,"preeclampsia_vs_PretermControls","cmap","nicotinic acid",3.24e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","881","Niacin [59-67-6]","C0772043","59-67-6","DB00627",1
"469",2238,0.221368700281943,0,0,"preeclampsia_vs_PretermControls","cmap","metyrapone",1.76e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","904","Metyrapone [54-36-4]","C0025876","54-36-4","DB01011",1
"470",2242,0.192309004335628,1e-05,0.000204697986577181,"preeclampsia_vs_PretermControls","cmap","tyloxapol",4e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","954","Tyloxapol [25301-02-4]","C0077539","25301-02-4","DB06439",1
"471",2244,0.182047697540009,2e-05,0.000301980198019802,"preeclampsia_vs_PretermControls","cmap","aminohippuric acid",2.06e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","895","Aminohippuric acid [61-78-9]","MMS_753","61-78-9","DB00345",1
"472",2254,0.187327511317642,2e-05,0.000301980198019802,"preeclampsia_vs_PretermControls","cmap","fluspirilene",8.4e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","906","Fluspirilen [1841-19-6]","C0016383","1841-19-6","DB04842",1
"473",2255,0.269593414389145,0,0,"preeclampsia_vs_PretermControls","cmap","nitrendipine",1.1e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","916","Nitrendipine [39562-70-4]","C0028127","39562-70-4","DB01054",1
"474",2266,0.248475111454226,0,0,"preeclampsia_vs_PretermControls","cmap","prazosin",9.6e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","947","Prazosin hydrochloride [19237-84-4]","C0700578","19237-84-4","DB00457",1
"475",2268,0.190208504931939,1e-05,0.000204697986577181,"preeclampsia_vs_PretermControls","cmap","promethazine",1.24e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","888","Promethazine hydrochloride [58-33-3]","C0772132","58-33-3","DB01069",1
"476",2273,0.189882405483737,1e-05,0.000204697986577181,"preeclampsia_vs_PretermControls","cmap","ursodeoxycholic acid",1.02e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","958","Urosiol [128-13-2]","NULL","128-13-2","DB01586",1
"477",2281,0.240391761478518,0,0,"preeclampsia_vs_PretermControls","cmap","proxymetacaine",1.2e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","959","Proparacaine hydrochloride [5875-06-9]","NULL","5875-06-9","DB00807",1
"478",2287,0.249620744313193,0,0,"preeclampsia_vs_PretermControls","cmap","protriptyline",1.34e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","930","Protriptyline hydrochloride [1225-55-4]","C0700557","1225-55-4","DB00344",1
"479",2292,0.253381382598734,0,0,"preeclampsia_vs_PretermControls","cmap","remoxipride",9.8e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","971","Remoxipride Hydrochloride [73220-03-8]","C0771022","73220-03-8","DB00409",1
"480",2298,-0.247929639024429,0,0,"preeclampsia_vs_PretermControls","cmap","halofantrine",7.4e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1031","Halofantrine hydrochloride [36167-63-2]","C0148859","36167-63-2","DB01218",1
"481",2313,-0.162031724173106,0.00022,0.00206779661016949,"preeclampsia_vs_PretermControls","cmap","isometheptene",8.2e-06,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","1023","Isometheptene mucate","C0355634","NULL","DB06706",1
"482",2314,0,1,1,"preeclampsia_vs_PretermControls","cmap","glibenclamide",8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","316","Glibenclamide [10238-21-8]","NULL","10238-21-8","DB01016",1
"483",2315,0.108883765356109,0.04513,0.126863133640553,"preeclampsia_vs_PretermControls","cmap","albendazole",1.5e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","247","Albendazole [54965-21-8]","C0001911","54965-21-8","DB00518",1
"484",2316,-0.121259233205527,0.01632,0.0582516091281451,"preeclampsia_vs_PretermControls","cmap","tretinoin",1.34e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","257","Retinoic acid [302-79-4]","C0040845","302-79-4","DB00755",1
"485",2317,0.121989634699068,0.01544,0.0561345238095238,"preeclampsia_vs_PretermControls","cmap","clotrimazole",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","267","Clotrimazole [23593-75-1]","C0009074","23593-75-1","DB00257",1
"486",2318,0.0767009333970546,0.30339,0.58695813510942,"preeclampsia_vs_PretermControls","cmap","labetalol",1.1e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","277","Labetalol hydrochloride [32780-64-6]","C0699440","32780-64-6","DB00598",1
"487",2319,0.126618864138947,0.00992,0.0398892551087673,"preeclampsia_vs_PretermControls","cmap","oxybutynin",1.02e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","287","Oxybutynin chloride [1508-65-2]","C0069805","1508-65-2","DB01062",1
"488",2321,0.0939974518124622,0.12813,0.285759137426901,"preeclampsia_vs_PretermControls","cmap","oxytetracycline",8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","307","Oxytetracycline dihydrate [6153-64-6]","C0030092","6153-64-6","DB00595",1
"489",2329,0.157293035936598,0.00036,0.00302063273727648,"preeclampsia_vs_PretermControls","cmap","pimozide",8.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","308","Pimozide [2062-78-4]","C0031935","2062-78-4","DB01100",1
"490",2333,0,1,1,"preeclampsia_vs_PretermControls","cmap","clomipramine",1.14e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","269","Clomipramine hydrochloride [17321-77-6]","C0282107","17321-77-6","DB01242",1
"491",2335,0.115645785372662,0.02643,0.0836101607050285,"preeclampsia_vs_PretermControls","cmap","mepyramine",1e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","289","Pyrilamine maleate [59-33-6]","NULL","59-33-6","DB06691",1
"492",2341,0.179049379330536,3e-05,0.000434679334916865,"preeclampsia_vs_PretermControls","cmap","fendiline",1.14e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","270","Fendiline hydrochloride [13636-18-5]","C0015824","13636-18-5","DB08980",1
"493",2349,0,1,1,"preeclampsia_vs_PretermControls","cmap","chlortalidone",1.18e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","351","Chlorthalidone [77-36-1]","NULL","77-36-1","DB00310",1
"494",2351,0,1,1,"preeclampsia_vs_PretermControls","cmap","ketotifen",9.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","371","Ketotifen fumarate [34580-14-8]","C0022642","34580-14-8","DB00920",1
"495",2359,0,1,1,"preeclampsia_vs_PretermControls","cmap","betaxolol",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","382","Betaxolol hydrochloride [63659-19-8]","C0543470","63659-19-8","DB00195",1
"496",2361,0.111885602475458,0.03581,0.105782566585956,"preeclampsia_vs_PretermControls","cmap","chlorpropamide",1.44e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","323","Chlorpropamide [94-20-2]","C0008287","94-20-2","DB00672",1
"497",2364,0.161746112887954,0.00023,0.00214525993883792,"preeclampsia_vs_PretermControls","cmap","colchicine",1e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","363","Colchicine [64-86-8]","C0009262","64-86-8","DB01394",1
"498",2365,0,1,1,"preeclampsia_vs_PretermControls","cmap","methotrexate",8.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","373","Amethopterin (R,S) [59-05-2]","C0025677","59-05-2","DB00563",1
"499",2369,0,1,1,"preeclampsia_vs_PretermControls","cmap","sulfafurazole",1.5e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","334","Sulfisoxazole [127-69-5]","NULL","127-69-5","DB00263",1
"500",2383,-0.157266457817296,0.00036,0.00302063273727648,"preeclampsia_vs_PretermControls","cmap","mitoxantrone",7.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","385","Mitoxantrone dihydrochloride [70476-82-3]","C0700458","70476-82-3","DB01204",1
"501",2385,0,1,1,"preeclampsia_vs_PretermControls","cmap","methyldopa",1.9e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","326","Methyldopa (L,-) [555-30-6]","C0304527","555-30-6","DB00968",1
"502",2387,0.162894809268461,2e-04,0.00193037974683544,"preeclampsia_vs_PretermControls","cmap","maprotiline",1.28e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","346","Maprotiline hydrochloride [10347-81-6]","C0771589","10347-81-6","DB00934",1
"503",2388,-0.0982868787550908,0.09797,0.231904152114862,"preeclampsia_vs_PretermControls","cmap","adenosine phosphate",1.1e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","356","Adenosine 5'-monophosphate monohydrate [18422-05-4]","C0981812","18422-05-4","DB00131",1
"504",2389,0,1,1,"preeclampsia_vs_PretermControls","cmap","ambroxol",9.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","366","Ambroxol hydrochloride [23828-92-4]","C0002421","23828-92-4","DB06742",1
"505",2390,0.151284518021952,0.00074,0.00534834123222749,"preeclampsia_vs_PretermControls","cmap","clofazimine",8.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","376","Clofazimine [2030-63-9]","C0008996","2030-63-9","DB00845",1
"506",2392,0.0818563433608189,0.24393,0.486583714846305,"preeclampsia_vs_PretermControls","cmap","etoposide",6.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","396","Etoposide [33419-42-0]","C0015133","33419-42-0","DB00773",1
"507",2411,0,1,1,"preeclampsia_vs_PretermControls","cmap","ginkgolide A",9.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","444","Ginkgolide A [15291-75-5]","NULL","15291-75-5","DB06743",1
"508",2418,0,1,1,"preeclampsia_vs_PretermControls","cmap","ciclosporin",3.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","435","Cyclosporin A [59865-13-3]","NULL","59865-13-3","DB00091",1
"509",2421,-0.086241815843606,0.19853,0.408856515867657,"preeclampsia_vs_PretermControls","cmap","myricetin",1.26e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","465","Myricetin [529-44-2]","NULL","529-44-2","DB02375",1
"510",2424,0,1,1,"preeclampsia_vs_PretermControls","cmap","bacampicillin",8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","416","Bacampicillin hydrochloride [37661-08-8]","C0052865","37661-08-8","DB01602",1
"511",2429,0,1,1,"preeclampsia_vs_PretermControls","cmap","naringenin",1.46e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","466","Naringenine [480-41-1]","EXPT02295","480-41-1","DB03467",1
"512",2430,0,1,1,"preeclampsia_vs_PretermControls","cmap","primaquine",8.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","476","Primaquine diphosphate [63-45-6]","C0033126","63-45-6","DB01087",1
"513",2434,0.106768900520335,0.05347,0.144770084332002,"preeclampsia_vs_PretermControls","cmap","digoxin",5.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","437","Digoxin [20830-75-5]","BIOD00046","20830-75-5","DB00390",1
"514",2442,-0.178758924369436,3e-05,0.000434679334916865,"preeclampsia_vs_PretermControls","cmap","doxorubicin",6.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","438","Doxorubicin hydrochloride [25316-40-9]","C1445757","25316-40-9","DB00997",1
"515",2446,0.137226307469594,0.00337,0.0176001712328767,"preeclampsia_vs_PretermControls","cmap","felodipine",1.04e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","478","Felodipine [72509-76-3]","C0015772","72509-76-3","DB01023",1
"516",2447,0.0849717377718295,0.21117,0.428094715852443,"preeclampsia_vs_PretermControls","cmap","amiodarone",5.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","409","Amiodarone hydrochloride [19774-82-4]","C0700442","19774-82-4","DB01118",1
"517",2448,0.121284279564059,0.01629,0.058246776084408,"preeclampsia_vs_PretermControls","cmap","bisacodyl",1.1e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","419","Bisacodyl [603-50-9]","C0005632","603-50-9","DB09020",1
"518",2460,-0.110954747315775,0.0382,0.111279847182426,"preeclampsia_vs_PretermControls","cmap","ceforanide",7.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","470","Ceforanide [60925-61-3]","C0055008","60925-61-3","DB00923",1
"519",2461,0.134784929196221,0.00442,0.0214494828957836,"preeclampsia_vs_PretermControls","cmap","puromycin",7.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","480","Puromycin dihydrochloride [58-58-2]","NULL","58-58-2","DB08437",1
"520",2468,0.20677536703472,0,0,"preeclampsia_vs_PretermControls","cmap","ciclopirox",1.5e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","541","Ciclopirox ethanolamine [41621-49-2]","C0126169","41621-49-2","DB01188",1
"521",2469,0,1,1,"preeclampsia_vs_PretermControls","cmap","hexetidine",1.18e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","551","Hexetidine [141-94-6]","C0019468","141-94-6","DB08958",1
"522",2473,0.130551804811617,0.0068,0.0299494584837545,"preeclampsia_vs_PretermControls","cmap","iohexol",4.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","512","Iohexol [66108-95-0]","C0022005","66108-95-0","DB01362",1
"523",2475,0,1,1,"preeclampsia_vs_PretermControls","cmap","liothyronine",6.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","853","Liothyronine [6893-02-3]","C0041014","6893-02-3","DB00279",1
"524",2476,-0.0925724589082404,0.13918,0.306055515501081,"preeclampsia_vs_PretermControls","cmap","etidronic acid",1.6e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","863","Etidronic acid, disodium salt [7414-83-7]","NULL","7414-83-7","DB01077",1
"525",2480,0.0975176864550287,0.10306,0.241515943142528,"preeclampsia_vs_PretermControls","cmap","benzthiazide",9.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","824","Benzthiazide [91-33-8]","C0053245","91-33-8","DB00562",1
"526",2481,-0.0937803143736125,0.12969,0.288725912408759,"preeclampsia_vs_PretermControls","cmap","procyclidine",1.24e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","844","Procyclidine hydrochloride [1508-76-5]","C0033254","1508-76-5","DB00387",1
"527",2482,0.107815382918665,0.04938,0.13599006772009,"preeclampsia_vs_PretermControls","cmap","roxithromycin",4.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","854","Roxithromycin [80214-83-1]","C0035891","80214-83-1","DB00778",1
"528",2485,0,1,1,"preeclampsia_vs_PretermControls","cmap","theobromine",2.22e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","874","Theobromine [83-67-0]","C0039763","83-67-0","DB01412",1
"529",2491,0.0973846716616972,0.10398,0.243484836852207,"preeclampsia_vs_PretermControls","cmap","simvastatin",9.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","865","Simvastatin [79902-63-9]","C0074554","79902-63-9","DB00641",1
"530",2492,-0.0739238097225245,0.33599,0.642690185010975,"preeclampsia_vs_PretermControls","cmap","reserpine",6.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","875","Reserpine [50-55-5]","C0035179","50-55-5","DB00206",1
"531",2493,0.0957040403046829,0.11543,0.263125186846039,"preeclampsia_vs_PretermControls","cmap","trimipramine",9.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","806","Trimipramine maleate salt [521-78-8]","C0041056","521-78-8","DB00726",1
"532",2498,0,1,1,"preeclampsia_vs_PretermControls","cmap","tolmetin",1.26e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","856","Tolmetin sodium salt dihydrate [64490-92-2]","C0040377","64490-92-2","DB00500",1
"533",2499,-0.185606764388036,2e-05,0.000301980198019802,"preeclampsia_vs_PretermControls","cmap","azacitidine",1.64e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","866","Azacytidine-5 [320-67-2]","C0004475","320-67-2","DB00928",1
"534",2508,0,1,1,"preeclampsia_vs_PretermControls","cmap","scopolamine",1.18e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","877","Scopolamine hydrochloride [55-16-3]","C0036442","55-16-3","DB00747",1
"535",2510,0,1,1,"preeclampsia_vs_PretermControls","cmap","nadolol",1.3e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","818","Nadolol [42200-33-9]","C0027302","42200-33-9","DB01203",1
"536",2514,-0.124343909603262,0.01253,0.0480408548082967,"preeclampsia_vs_PretermControls","cmap","doxazosin",7.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","858","Doxazosin mesylate [77883-43-3]","C0077770","77883-43-3","DB00590",1
"537",2519,0,1,1,"preeclampsia_vs_PretermControls","cmap","ganciclovir",1.56e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","839","Ganciclovir [82410-32-0]","C0017066","82410-32-0","DB01004",1
"538",2520,-0.110716744811305,0.03914,0.113530194959582,"preeclampsia_vs_PretermControls","cmap","rolitetracycline",7.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","849","Rolitetracycline [751-97-3]","C0035823","751-97-3","DB01301",1
"539",2521,0,1,1,"preeclampsia_vs_PretermControls","cmap","fluvastatin",9.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","859","Fluvastatin sodium salt [93957-55-2]","C0082608","93957-55-2","DB01095",1
"540",2524,-0.0745560543299814,0.32824,0.630039018250472,"preeclampsia_vs_PretermControls","cmap","sulconazole",8.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","810","Sulconazole nitrate [61318-91-0]","C0144004","61318-91-0","DB06820",1
"541",2531,0,1,1,"preeclampsia_vs_PretermControls","cmap","carbachol",2.18e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","880","Carbachol [51-83-2]","C0006945","51-83-2","DB00411",1
"542",2532,0,1,1,"preeclampsia_vs_PretermControls","cmap","nicotinic acid",3.24e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","881","Niacin [59-67-6]","C0772043","59-67-6","DB00627",1
"543",2539,0,1,1,"preeclampsia_vs_PretermControls","cmap","crotamiton",1.96e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","951","Crotamiton [483-63-6]","C0056519","483-63-6","DB00265",1
"544",2542,0,1,1,"preeclampsia_vs_PretermControls","cmap","monobenzone",2e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","912","Monobenzone [103-16-2]","C0050962","103-16-2","DB00600",1
"545",2550,0.0924784419161284,0.14001,0.307548073460569,"preeclampsia_vs_PretermControls","cmap","diloxanide",1.22e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","903","Diloxanide furoate [3736-81-0]","C0206816","3736-81-0","DB08792",1
"546",2554,0,1,1,"preeclampsia_vs_PretermControls","cmap","medrysone",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","743","Medrysone [2668-66-8]","C0065865","2668-66-8","DB00253",1
"547",2557,0,1,1,"preeclampsia_vs_PretermControls","cmap","levonorgestrel",1.28e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","773","Norgestrel-(-)-D [797-63-7]","C0023566","797-63-7","DB00367",1
"548",2560,0,1,1,"preeclampsia_vs_PretermControls","cmap","flumetasone",9.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","734","Flumethasone [2135-17-3]","NULL","2135-17-3","DB00663",1
"549",2562,0,1,1,"preeclampsia_vs_PretermControls","cmap","fenoprofen",7.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","754","Fenoprofen calcium salt dihydrate [53746-45-5]","C0015837","53746-45-5","DB00573",1
"550",2564,0,1,1,"preeclampsia_vs_PretermControls","cmap","fluocinonide",8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","774","Fluocinonide [356-12-7]","C0016299","356-12-7","DB01047",1
"551",2567,0.0869443144517737,0.19164,0.397080163043478,"preeclampsia_vs_PretermControls","cmap","deferoxamine",6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","725","Deferoxamine mesylate [138-14-7]","C0011145","138-14-7","DB00746",1
"552",2568,0,1,1,"preeclampsia_vs_PretermControls","cmap","flecainide",8.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","735","Flecainide acetate [54143-56-5]","C0086303","54143-56-5","DB01195",1
